#circles #f_b 	 kappa_11 	 kappa_22 	 kappa_12 		 #rectangles #f_b 	 kappa_11 	 kappa_22 	 kappa_12 		
   5.5679375e-01   4.2146860e-01   4.4459442e-01  -2.1776168e-02           4.5916250e-01   4.4878916e-01   5.4644927e-01  -6.8419343e-03
   3.5268125e-01   6.0466709e-01   5.9413832e-01  -4.7720145e-02           7.4172500e-01   2.8864660e-01   3.1479835e-01  -7.7158513e-03
   7.3393125e-01   3.0485817e-01   3.3226686e-01  -6.7386013e-03           4.9518750e-01   4.8070531e-01   4.6158579e-01  -7.2356048e-03
   3.5872500e-01   5.8300809e-01   6.2384012e-01  -1.1778124e-04           3.1125000e-01   7.0802321e-01   4.9291384e-01   1.1750003e-03
   6.6309375e-01   3.9862557e-01   3.2300021e-01   3.4532050e-04           5.4067500e-01   4.3323668e-01   4.3830402e-01  -2.0759246e-03
   5.3750000e-01   4.4652833e-01   3.6062037e-01  -1.2913329e-02           5.4898750e-01   4.9548365e-01   3.6032125e-01   2.3559242e-03
   5.2431250e-01   3.8979053e-01   5.1196991e-01  -3.6664712e-03           5.9326875e-01   3.7887538e-01   3.9402279e-01  -3.4261228e-02
   6.2593750e-01   3.4646120e-01   4.3575019e-01  -2.0051868e-02           3.4810625e-01   5.9681129e-01   5.6966285e-01   1.9975335e-02
   6.6394375e-01   3.1744209e-01   3.5009199e-01  -1.5545361e-02           5.2970625e-01   4.1870066e-01   4.4295859e-01   1.0617654e-03
   6.9382500e-01   3.5100745e-01   3.5186966e-01  -1.2035101e-02           3.9745625e-01   5.0633755e-01   5.7907879e-01  -1.2079676e-03
   8.0088750e-01   2.6039224e-01   3.0010865e-01  -4.2327620e-03           5.7981250e-01   4.1355764e-01   4.0388510e-01  -1.0602429e-02
   6.0459375e-01   4.1100890e-01   3.5108086e-01   4.4587971e-03           6.3565625e-01   3.5638666e-01   3.4837331e-01   9.8524179e-03
   7.9979375e-01   2.9368723e-01   2.8260169e-01   1.3204829e-02           5.5519375e-01   3.5359060e-01   4.6771546e-01  -2.6751627e-02
   8.3156875e-01   2.7807215e-01   2.5286559e-01  -9.6400643e-03           7.7908750e-01   2.6440502e-01   2.9543692e-01  -4.1759788e-03
   7.8225000e-01   2.9111641e-01   2.6948370e-01  -6.0365991e-03           3.8707500e-01   5.5571629e-01   5.5552523e-01  -1.3795683e-02
   4.3132500e-01   4.8209045e-01   5.8900230e-01   6.6216766e-03           7.4953125e-01   2.8977520e-01   2.9250844e-01   6.9393430e-05
   5.1206875e-01   5.0629236e-01   4.2608825e-01   2.4137391e-02           7.4235625e-01   2.8957043e-01   3.2492263e-01  -1.0277992e-03
   7.9364375e-01   2.8888025e-01   2.6497854e-01   2.0143346e-02           5.1472500e-01   4.1558769e-01   4.5464850e-01   2.0895674e-02
   7.1271250e-01   3.3869900e-01   2.7936810e-01   2.8107362e-03           4.3753750e-01   5.1145711e-01   5.1719566e-01  -3.5203988e-03
   2.3112500e-01   6.8260173e-01   7.5377277e-01   2.6910619e-02           5.4313125e-01   4.2861510e-01   4.2183725e-01   3.2162807e-03
   7.0069375e-01   3.3326416e-01   3.1110388e-01  -8.3738584e-03           4.5165625e-01   4.9837202e-01   4.8678798e-01   7.8203680e-03
   3.1988750e-01   6.3706291e-01   6.0693596e-01   3.8416376e-03           3.1144375e-01   6.5522832e-01   6.0679635e-01   1.1310172e-02
   7.6620625e-01   2.8048188e-01   2.7507183e-01   1.5713269e-03           7.8135625e-01   2.8303057e-01   2.8570498e-01  -1.0084588e-02
   5.5910000e-01   4.4755028e-01   4.5737162e-01   5.4371808e-03           6.8371250e-01   3.0379664e-01   3.7998524e-01   2.0351038e-03
   6.9391250e-01   2.9723621e-01   3.5121695e-01  -7.7757629e-03           2.8453125e-01   6.6911209e-01   6.3362653e-01  -4.3674434e-02
   3.7561250e-01   6.3656051e-01   5.2280778e-01  -1.9852740e-02           5.3767500e-01   4.6375723e-01   4.1191876e-01   3.3096911e-03
   7.5170625e-01   3.0812024e-01   3.0892183e-01   4.6711437e-03           7.4469375e-01   3.0147966e-01   3.0580348e-01   6.3483199e-03
   3.6890000e-01   6.2114973e-01   5.6788203e-01  -2.5737911e-02           4.8690625e-01   4.8292276e-01   4.5436683e-01   3.5135271e-02
   7.2511250e-01   3.3982550e-01   2.8537023e-01  -2.0646158e-03           8.1629375e-01   2.6792793e-01   2.7386348e-01   8.1284447e-03
   3.8398750e-01   6.2747227e-01   5.1405681e-01   2.3486222e-03           5.4703750e-01   4.1498079e-01   3.8998153e-01  -1.7626101e-03
   7.9176875e-01   2.7128829e-01   3.1157396e-01   8.9397471e-03           3.4965625e-01   5.7128399e-01   5.6867626e-01  -8.6251668e-03
   4.9288750e-01   4.6572889e-01   4.9515745e-01  -5.2268727e-03           5.4560000e-01   4.0074499e-01   4.5139206e-01   1.8581387e-02
   5.4375625e-01   4.5959434e-01   4.5748207e-01  -9.1116802e-03           7.5187500e-01   3.0564173e-01   2.9285820e-01   1.0392425e-02
   4.5111250e-01   5.4276261e-01   5.2659865e-01  -6.9398480e-03           4.4602500e-01   4.7077842e-01   5.1141929e-01   1.2124366e-02
   4.8003750e-01   5.2251152e-01   4.5443161e-01  -9.4844507e-03           7.0997500e-01   3.2496708e-01   3.1339854e-01  -4.3880991e-03
   2.8778125e-01   6.6130956e-01   6.7300758e-01  -3.1301806e-02           5.1469375e-01   4.4848888e-01   4.3825780e-01   9.9022408e-03
   3.7685625e-01   5.7801241e-01   6.0961090e-01   2.5975724e-04           3.9263125e-01   5.6936949e-01   5.5221874e-01   1.9272581e-03
   5.0750000e-01   4.9954614e-01   4.4917731e-01   5.9033870e-03           5.2267500e-01   4.3456351e-01   4.6438983e-01  -4.5448464e-03
   4.0521250e-01   4.8381193e-01   6.0988307e-01   1.2592826e-02           4.1909375e-01   5.2775455e-01   5.2228529e-01   3.5249490e-02
   6.6698125e-01   4.4016423e-01   2.8395633e-01  -1.1849370e-04           3.6971875e-01   5.7059020e-01   5.6523864e-01   1.6993282e-02
   2.5919375e-01   6.8283112e-01   7.0739346e-01  -4.9086285e-03           2.5518750e-01   6.7700623e-01   6.5629348e-01  -5.8238405e-03
   2.0895000e-01   7.4961536e-01   7.5230512e-01  -2.8036639e-03           4.0558125e-01   5.3453489e-01   5.3527124e-01  -3.7602295e-02
   4.0876250e-01   5.2894433e-01   5.8270156e-01   2.8361367e-02           4.4925625e-01   4.8626187e-01   5.1467800e-01   6.0230876e-03
   5.7353125e-01   3.4221353e-01   4.7953410e-01   2.0267769e-04           7.1753125e-01   3.0619340e-01   3.1905230e-01  -3.5357751e-03
   6.7171250e-01   3.4592843e-01   3.0328056e-01  -1.3789657e-03           4.1158125e-01   5.2657473e-01   5.2394051e-01   2.8716821e-02
   4.6281875e-01   4.1804280e-01   5.4917292e-01   4.3830157e-03           4.8975000e-01   4.7115248e-01   4.7063366e-01  -7.6531137e-03
   2.0118750e-01   7.7822836e-01   7.3809661e-01   3.8715478e-03           7.9253125e-01   2.8126810e-01   2.7848880e-01   2.0024910e-03
   2.4745000e-01   7.4829661e-01   6.6210678e-01  -3.3264094e-03           4.1996250e-01   5.4276581e-01   5.2733527e-01  -1.6675079e-02
   7.1794375e-01   3.3425902e-01   3.0095789e-01   2.5658341e-02           4.1350625e-01   5.5783425e-01   5.0382375e-01   2.9402672e-02
   3.3416250e-01   6.4683149e-01   5.2995611e-01  -4.6889550e-04           2.3841250e-01   6.8866649e-01   7.2182600e-01   1.1044425e-02
   4.9565000e-01   5.3179105e-01   4.1299057e-01  -6.2776891e-04           3.9559375e-01   5.3837803e-01   5.6326857e-01  -5.6096116e-02
   2.3841250e-01   7.3033622e-01   7.1990355e-01  -7.2583662e-04           6.1191875e-01   3.6566676e-01   3.9433793e-01  -2.0899089e-03
   5.1270625e-01   5.2035002e-01   4.0742301e-01  -8.9128818e-03           4.3806875e-01   4.9130238e-01   5.2868890e-01  -1.0995470e-02
   4.4906250e-01   5.3224499e-01   5.0098116e-01   1.2660556e-02           4.9193125e-01   4.6579982e-01   4.4634884e-01  -3.1115497e-03
   6.6395625e-01   4.0302464e-01   3.3609350e-01   1.3551708e-02           2.1033125e-01   7.6126762e-01   7.0541061e-01  -2.6026115e-02
   2.9650000e-01   6.1842861e-01   6.9625713e-01  -8.1196651e-04           7.8941250e-01   2.7106432e-01   2.8962735e-01   1.3465272e-02
   6.1450625e-01   4.0992894e-01   4.1099422e-01   9.6979559e-08           7.0774375e-01   3.2651428e-01   3.1673447e-01  -9.0293838e-04
   7.0954375e-01   3.0624841e-01   3.1230958e-01  -8.2935450e-04           7.8066875e-01   2.8076016e-01   2.8882406e-01   4.8996164e-03
   7.3431250e-01   3.1457591e-01   3.1112758e-01  -1.1241239e-02           2.2348750e-01   7.2709096e-01   7.0161142e-01   2.3230477e-02
   4.6386250e-01   5.4339095e-01   4.7790954e-01   1.8937690e-02           6.9335000e-01   3.0616150e-01   3.6323529e-01   1.2462987e-02
   6.9963125e-01   2.9260837e-01   3.7713355e-01   8.7037037e-03           5.4846250e-01   4.1755778e-01   4.1959393e-01   9.6803104e-03
   6.5758125e-01   3.9014349e-01   3.0734352e-01   1.7567866e-03           3.9771875e-01   5.0504789e-01   5.6806371e-01   1.0516488e-02
   5.6645000e-01   4.4071495e-01   4.1557496e-01   1.3405790e-02           5.4230000e-01   4.3169722e-01   4.2220285e-01  -1.8241375e-02
   3.9458125e-01   5.4260166e-01   5.9143671e-01  -6.2630626e-03           5.4758125e-01   4.4417384e-01   4.1321522e-01   4.5760247e-04
   5.7723750e-01   4.5649265e-01   4.0783205e-01   1.1875110e-02           2.2440625e-01   7.1663204e-01   7.1762453e-01  -2.3308859e-02
   3.3274375e-01   5.9327810e-01   6.5670941e-01   3.9169784e-03           2.0641250e-01   7.2503908e-01   7.5339690e-01  -4.3515955e-02
   5.6077500e-01   4.4196766e-01   4.0218681e-01   3.7655341e-05           5.5431875e-01   4.3064440e-01   3.9813838e-01   9.5088368e-03
   2.2966250e-01   7.3841583e-01   7.1782938e-01  -6.4290594e-03           3.0800000e-01   6.6060495e-01   6.1971482e-01  -1.3391114e-02
   8.2414375e-01   2.6028921e-01   2.6392177e-01  -1.1146328e-02           6.8404375e-01   3.5036123e-01   3.1786062e-01   1.3270293e-03
   2.3586250e-01   7.3154602e-01   6.8688023e-01  -2.7904143e-02           7.7500000e-01   2.8421437e-01   2.9604995e-01   6.9694660e-03
   2.9490625e-01   6.7067073e-01   6.7141919e-01   1.0888452e-05           7.2404375e-01   3.2786990e-01   3.1466696e-01   3.2087132e-02
   7.1094375e-01   3.3608653e-01   2.8690360e-01  -1.1856825e-02           6.0130000e-01   3.9936716e-01   3.8631328e-01  -2.2987447e-02
   3.3045625e-01   6.0769587e-01   6.6033154e-01   2.0659941e-03           7.8191250e-01   2.7865549e-01   2.8056893e-01  -7.3375285e-03
   6.8848750e-01   2.8788266e-01   3.9797544e-01   1.7266933e-04           6.9398750e-01   3.3267348e-01   3.1508663e-01  -9.8549158e-04
   3.9230000e-01   5.9769485e-01   5.4705979e-01   3.7203494e-02           4.7044375e-01   4.9913562e-01   4.6544160e-01  -3.9844770e-03
   8.0546875e-01   2.4926087e-01   3.1354307e-01   1.1597070e-03           6.7575000e-01   3.8726600e-01   3.0417787e-01   8.1124156e-03
   3.7581250e-01   5.8461237e-01   5.8850685e-01  -2.6278221e-02           6.5920000e-01   3.5321502e-01   3.4898555e-01   1.8178759e-02
   3.3023750e-01   6.3690877e-01   5.9982051e-01   7.7990079e-03           5.7265000e-01   4.2639464e-01   4.1686470e-01  -6.4485929e-03
   2.1265000e-01   7.5115155e-01   7.5188277e-01   1.0759328e-03           6.9211250e-01   3.5237455e-01   3.0806833e-01  -1.5874387e-03
   7.6254375e-01   2.7560284e-01   2.9293784e-01  -5.2967707e-03           6.6315625e-01   4.0450698e-01   3.0640366e-01   6.4585645e-03
   3.0168125e-01   6.2957751e-01   6.8638785e-01  -1.0874845e-02           2.0970625e-01   7.2809704e-01   7.4340587e-01  -1.8919179e-02
   5.8758750e-01   4.3383472e-01   4.0611224e-01  -1.5846422e-02           6.9700625e-01   3.2514165e-01   3.3266034e-01  -8.0571697e-03
   7.0557500e-01   4.0018888e-01   2.8024145e-01  -6.6527061e-04           6.7551250e-01   3.3146430e-01   3.4208829e-01   1.3099859e-02
   6.7043125e-01   4.0689973e-01   3.1577408e-01   2.2615858e-03           2.8213750e-01   6.9470638e-01   6.3195479e-01  -3.2562472e-02
   5.9292500e-01   4.1018912e-01   4.3577876e-01   3.5003590e-03           2.1133125e-01   7.2879352e-01   7.3690771e-01   5.3393505e-03
   6.2076875e-01   3.3763288e-01   4.1606539e-01   4.5949347e-03           4.0015625e-01   5.4941749e-01   4.9183459e-01   3.2648795e-02
   7.6131250e-01   2.7963957e-01   2.9558673e-01  -1.5007765e-03           5.4957500e-01   4.4768502e-01   4.0389424e-01  -7.8620149e-03
   4.0612500e-01   5.4007949e-01   5.5886541e-01  -1.4755176e-02           2.4016250e-01   7.0122374e-01   7.0454356e-01   3.4872508e-02
   7.7845625e-01   2.5762458e-01   3.4093109e-01  -3.4981932e-03           7.1047500e-01   3.3194552e-01   3.0437099e-01   1.6406237e-02
   6.3015625e-01   3.5189404e-01   3.4432104e-01  -5.2491899e-03           6.7950625e-01   3.3502048e-01   3.3015053e-01  -1.6410854e-02
   6.7210000e-01   3.6362259e-01   3.7489591e-01   9.2474071e-03           5.2528750e-01   4.5246455e-01   4.4899095e-01   1.6306257e-02
   4.5128750e-01   4.6799511e-01   5.4337008e-01  -1.1593014e-02           6.2601875e-01   4.0015187e-01   3.6148604e-01  -1.8709657e-02
   2.8245000e-01   7.0842732e-01   6.1630309e-01  -1.5345656e-02           4.1075625e-01   5.3704953e-01   5.3929367e-01   2.5546136e-02
   4.6665625e-01   5.3866590e-01   4.9962323e-01  -9.7198636e-04           6.1000625e-01   3.8269692e-01   3.7542746e-01   1.0714788e-02
   7.4282500e-01   3.7208786e-01   2.6564010e-01  -4.5455776e-03           4.3332500e-01   4.8652502e-01   5.3914550e-01   3.0322196e-02
   7.5061875e-01   2.7604581e-01   3.1894010e-01  -2.0836869e-03           4.6573125e-01   4.6282522e-01   4.8447828e-01  -2.6921244e-02
   4.0115000e-01   5.3969033e-01   5.3685422e-01  -1.7016548e-02           4.8506875e-01   4.8007341e-01   4.7522680e-01   1.4670105e-02
   4.9202500e-01   4.7135245e-01   5.1622973e-01   1.2352272e-02           6.4916875e-01   3.4631467e-01   3.7803931e-01  -2.0519856e-02
   3.2539375e-01   6.8572308e-01   5.6723939e-01  -1.8776895e-02           6.4853750e-01   3.6080280e-01   3.5046298e-01  -1.2700763e-02
   4.6459375e-01   4.2521259e-01   5.2715185e-01   1.2317328e-02           7.5295625e-01   2.9530631e-01   3.0180223e-01   4.6325161e-03
   6.8035625e-01   3.3133652e-01   3.6861869e-01  -2.0164217e-03           3.5608125e-01   6.0024738e-01   5.7752023e-01  -1.7758957e-02
   3.6964375e-01   6.1331725e-01   5.8298329e-01  -1.6734851e-02           4.6415625e-01   4.9579559e-01   4.4844696e-01  -1.8502575e-02
   5.8170000e-01   4.1462287e-01   4.2521777e-01  -2.4348478e-02           2.5307500e-01   7.2473065e-01   6.6019906e-01  -6.4752489e-03
   4.6827500e-01   5.3728803e-01   4.7678674e-01  -4.9504090e-03           3.9989375e-01   5.0020770e-01   5.6396488e-01   1.0013998e-02
   5.7198750e-01   4.5008794e-01   4.1990382e-01   4.5581352e-04           3.0598750e-01   6.5336570e-01   5.9794286e-01  -3.1558862e-02
   2.0480000e-01   7.4336514e-01   7.5685069e-01   3.0253930e-02           3.5559375e-01   5.8765779e-01   5.8821266e-01  -1.1496517e-02
   6.2249375e-01   4.2265358e-01   3.4241126e-01  -5.6368556e-03           2.2604375e-01   7.4204692e-01   6.8682857e-01   2.3906091e-02
   4.5179375e-01   5.0991615e-01   4.8815936e-01   8.2085210e-04           5.5738125e-01   3.9993562e-01   4.2349161e-01  -3.8792265e-03
   6.1048125e-01   4.1255319e-01   3.4609583e-01  -1.7087864e-02           5.0928750e-01   5.0463650e-01   3.9405243e-01  -6.3890525e-03
   7.1886250e-01   3.6438446e-01   2.9128767e-01  -3.5947873e-03           3.7909375e-01   5.2920162e-01   5.9540413e-01   1.2722134e-02
   5.8452500e-01   3.9358401e-01   3.8602247e-01  -6.7499102e-04           2.6914375e-01   6.9887757e-01   6.3820319e-01   9.9194443e-03
   4.4776875e-01   5.4112526e-01   5.1887015e-01   2.9369093e-02           7.3621875e-01   3.0137110e-01   3.0741967e-01   4.4374313e-03
   5.0662500e-01   5.6000354e-01   3.7024034e-01   6.6392266e-03           6.0431250e-01   3.8572693e-01   3.5784466e-01   6.3135497e-03
   3.0831875e-01   6.4566368e-01   6.6418355e-01  -1.1397461e-02           5.1066250e-01   4.5225151e-01   4.4289934e-01  -1.7884864e-02
   7.5725000e-01   3.0552244e-01   2.7437963e-01   4.9292849e-04           2.9361250e-01   6.2863919e-01   6.4098833e-01   1.7200820e-02
   3.1631875e-01   5.8689599e-01   6.8286649e-01   9.1116585e-03           6.7633750e-01   3.2529099e-01   3.5735637e-01   2.1803724e-03
   3.9260000e-01   5.2916079e-01   6.1240001e-01  -1.4956114e-02           6.8426250e-01   3.3981439e-01   3.2650329e-01  -2.1526251e-02
   2.3263750e-01   7.3575779e-01   7.1911333e-01   1.7760313e-04           5.0136250e-01   5.0671081e-01   4.0905839e-01   1.6133463e-02
   6.6907500e-01   3.2293223e-01   3.6724979e-01  -4.1467790e-03           2.2391875e-01   6.8952607e-01   7.2858058e-01   1.3264285e-02
   2.9563750e-01   6.2448938e-01   7.0266891e-01   9.1427740e-03           8.2154375e-01   2.6660337e-01   2.6400464e-01  -7.3425323e-03
   5.7056250e-01   4.6056957e-01   4.1808754e-01  -2.1228146e-02           7.2780000e-01   3.2776275e-01   2.9177968e-01  -3.2681709e-03
   4.8495000e-01   5.0881996e-01   5.0605400e-01  -6.6423222e-03           3.0943125e-01   6.3499873e-01   6.1021199e-01  -1.3621784e-02
   7.2408125e-01   3.2398650e-01   3.3863444e-01  -8.0741171e-03           3.5806250e-01   5.8794585e-01   5.7310069e-01   3.8198696e-02
   5.5221875e-01   4.3828080e-01   4.6632606e-01  -7.2232367e-03           7.3455000e-01   3.2472932e-01   2.9464778e-01   1.7327036e-02
   4.4247500e-01   5.4209049e-01   5.4294913e-01  -1.7729550e-05           2.1185625e-01   7.1719726e-01   7.2638997e-01   1.8901130e-02
   4.5124375e-01   5.3829896e-01   5.3262908e-01  -3.6759593e-03           3.0633125e-01   6.1096956e-01   6.6922010e-01  -2.6378967e-02
   2.1250000e-01   7.4200948e-01   7.5065303e-01  -2.8086458e-03           2.1686875e-01   7.5357769e-01   7.0502965e-01  -3.0606455e-02
   7.7266250e-01   2.9914966e-01   2.6013200e-01   1.8550171e-03           5.7458750e-01   4.2816081e-01   3.8743139e-01  -6.6182072e-03
   8.0285000e-01   2.5668479e-01   3.0203350e-01  -3.0372668e-03           6.8784375e-01   3.4313332e-01   3.2392633e-01   7.1743219e-03
   3.0723750e-01   6.7877608e-01   6.0415545e-01   1.4685348e-02           7.8323125e-01   2.8011287e-01   2.9398632e-01   1.2956352e-02
   6.3073750e-01   3.9798344e-01   3.9920752e-01  -3.5017915e-06           5.5184375e-01   3.9570253e-01   4.4413347e-01   5.7258704e-03
   5.1950625e-01   4.8865236e-01   4.0292971e-01   9.1912979e-04           4.5488125e-01   5.1791074e-01   4.2794451e-01  -1.5028841e-02
   5.2298750e-01   5.1066202e-01   4.1300411e-01   1.4150624e-02           4.5450000e-01   4.9787835e-01   5.0802605e-01  -6.6316133e-03
   5.9223750e-01   3.5862456e-01   4.4793979e-01  -1.1338580e-03           7.9179375e-01   2.6265173e-01   2.9832361e-01   9.7227097e-03
   2.9031875e-01   6.7031039e-01   6.7288901e-01   1.8149489e-02           7.6877500e-01   3.0048891e-01   2.8179692e-01  -1.2232737e-02
   3.3076875e-01   6.3493429e-01   6.4034962e-01  -5.6656548e-03           2.0390000e-01   7.2593417e-01   7.2996826e-01  -1.8376749e-02
   7.2296875e-01   3.2273941e-01   2.8146051e-01   3.0067712e-03           4.2835625e-01   5.0534926e-01   5.4200729e-01   5.0741990e-03
   4.9894375e-01   3.8791618e-01   5.4749917e-01   2.0704231e-03           6.8162500e-01   3.1488906e-01   3.5360503e-01   2.0413011e-03
   7.1176250e-01   3.4873499e-01   3.1215376e-01   1.1476997e-02           6.7471875e-01   3.0970133e-01   3.7208814e-01   1.3226964e-03
   4.3318125e-01   5.4102355e-01   5.1409245e-01  -2.4549511e-03           4.9226875e-01   4.8878554e-01   4.3116875e-01   1.7316117e-02
   3.6445625e-01   6.1734505e-01   5.9351298e-01  -7.5221090e-03           8.0096250e-01   2.6962502e-01   2.8428103e-01  -6.4773469e-03
